,date,max,min,precip
2476,10/11/2016,71,59,0
2477,10/12/2016,70,59,0
2478,10/13/2016,75,57,0
2479,10/14/2016,74,60,0
2480,10/15/2016,76,63,0
2481,10/16/2016,75,64,0
2482,10/17/2016,73,61,0.34
2483,10/18/2016,76,59,0
2484,10/19/2016,90,57,0
2485,10/20/2016,95,61,0
2486,10/21/2016,92,64,0
2487,10/22/2016,85,60,0
2488,10/23/2016,80,61,0.05
2489,10/24/2016,76,62,0.09
2490,10/25/2016,74,59,0
2491,10/26/2016,77,58,0
2492,10/27/2016,80,60,0
2493,10/28/2016,77,63,0.01
2494,10/29/2016,80,60,0
2495,10/30/2016,68,61,0.03
2496,10/31/2016,69,57,0
2497,11/1/2016,70,58,0
2498,11/2/2016,78,54,0
2499,11/3/2016,88,57,0
2500,11/4/2016,83,58,0
2501,11/5/2016,81,57,0
2502,11/6/2016,76,56,0
2503,11/7/2016,79,56,0
2504,11/8/2016,90,57,0
2505,11/9/2016,93,64,0
2506,11/10/2016,90,63,0
2507,11/11/2016,87,61,0
2508,11/12/2016,82,62,0
2509,11/13/2016,88,60,0
2510,11/14/2016,88,61,0
2511,11/15/2016,78,56,0
2512,11/16/2016,70,55,0
2513,11/17/2016,72,52,0
2514,11/18/2016,78,54,0
2515,11/19/2016,75,49,0
2516,11/20/2016,65,54,0.55
2517,11/21/2016,67,56,0.2
2518,11/22/2016,70,52,0
2519,11/23/2016,72,50,0
2520,11/24/2016,78,52,0
2521,11/25/2016,75,51,0
2522,11/26/2016,63,45,0.13
2523,11/27/2016,65,50,0
2524,11/28/2016,64,47,0
2525,11/29/2016,69,47,0
2526,11/30/2016,68,45,0
2527,12/1/2016,66,50,0
2528,12/2/2016,65,49,0
2529,12/3/2016,68,43,0
2530,12/4/2016,71,44,0
2531,12/5/2016,66,47,0
2532,12/6/2016,65,52,0
2533,12/7/2016,65,50,0
2534,12/8/2016,66,49,0
2535,12/9/2016,65,51,0
2536,12/10/2016,66,54,0
2537,12/11/2016,65,59,0
2538,12/12/2016,67,56,0
2539,12/13/2016,67,54,0
2540,12/14/2016,71,51,0
2541,12/15/2016,65,54,0.43
2542,12/16/2016,62,54,1.33
2543,12/17/2016,62,47,0
2544,12/18/2016,67,42,0
2545,12/19/2016,71,40,0
2546,12/20/2016,79,49,0
2547,12/21/2016,70,54,0.5
2548,12/22/2016,67,54,0.27
2549,12/23/2016,64,52,1.41
2550,12/24/2016,61,47,0.14
2551,12/25/2016,58,43,0
2552,12/26/2016,64,46,0
2553,12/27/2016,72,47,0
2554,12/28/2016,80,53,0
2555,12/29/2016,82,55,0
2556,12/30/2016,67,55,0.39
2557,12/31/2016,59,47,0.08
